MonitoringLocationName,MonitoringLocationID,MonitoringLocationLatitude,MonitoringLocationLongitude,ActivityStartDate,CharacteristicName,ResultValue,ResultUnit
Lake Ontario,3,43.268,-79.62,2022-08-10,pH,8.27,None
Lake Ontario,3,43.268,-79.62,2022-08-10,Dissolved oxygen (DO),9.9,mg/L
Lake Ontario,3,43.268,-79.62,2022-08-10,Total suspended solids,0.6,mg/L
Lake Ontario,3,43.268,-79.62,2022-08-10,Dissolved oxygen (DO),9.18,mg/L
Lake Ontario,3,43.268,-79.62,2022-04-25,Dissolved oxygen (DO),11.7,mg/L
Lake Ontario,3,43.268,-79.62,2022-04-25,Total suspended solids,0.3,mg/L
Lake Ontario,3,43.268,-79.62,2022-08-10,Dissolved oxygen (DO),9.93,mg/L
Lake Ontario,3,43.268,-79.62,2022-08-10,pH,8.23,None
Lake Ontario,3,43.268,-79.62,2022-08-10,Chloride,23.6,mg/L
Lake Ontario,3,43.268,-79.62,2022-08-10,Chloride,23.6,mg/L
Lake Ontario,3,43.268,-79.62,2022-08-10,Dissolved oxygen (DO),9.16,mg/L
Lake Ontario,3,43.268,-79.62,2022-08-10,pH,8.07,None
Lake Ontario,3,43.268,-79.62,2022-08-10,Chloride,23.9,mg/L
Lake Ontario,3,43.268,-79.62,2022-08-10,Dissolved oxygen (DO),9.28,mg/L
Lake Ontario,3,43.268,-79.62,2022-08-10,Chloride,23.5,mg/L
Lake Ontario,3,43.268,-79.62,2022-04-25,pH,8.29,None
Lake Ontario,3,43.268,-79.62,2022-08-10,pH,8.11,None
Lake Ontario,3,43.268,-79.62,2022-08-10,pH,8.58,None
Lake Ontario,3,43.268,-79.62,2022-04-25,pH,8.25,None
Lake Ontario,3,43.268,-79.62,2022-04-25,Chloride,26.2,mg/L
Lake Ontario,3,43.268,-79.62,2023-04-13,Chloride,25,mg/L
Lake Ontario,3,43.268,-79.62,2023-04-13,pH,8.19,None
Lake Ontario,3,43.268,-79.62,2023-04-13,Dissolved oxygen (DO),11.36,mg/L
Lake Ontario,3,43.268,-79.62,2023-04-13,Total suspended solids,0.2,mg/L
Lake Ontario,3,43.268,-79.62,2023-04-13,pH,8.25,None
Lake Ontario,3,43.268,-79.62,2023-04-13,Chloride,24.6,mg/L
Lake Ontario,3,43.268,-79.62,2023-04-13,Dissolved oxygen (DO),11.2,mg/L
Lake Ontario,3,43.268,-79.62,2023-04-13,Chloride,24.6,mg/L
Lake Ontario,3,43.268,-79.62,2023-04-13,pH,8.22,None
Lake Ontario,3,43.268,-79.62,2023-04-13,Dissolved oxygen (DO),11.35,mg/L
Georgian Bay,31,45.238,-81.44,2022-09-14,pH,8.34,None
Georgian Bay,31,45.238,-81.44,2022-09-14,Total suspended solids,0.2,mg/L
Georgian Bay,31,45.238,-81.44,2022-09-14,Chloride,7.43,mg/L
Georgian Bay,31,45.238,-81.44,2022-09-14,Dissolved oxygen (DO),9.1,mg/L
Georgian Bay,31,45.238,-81.44,2024-09-09,Total suspended solids,0.6,mg/L
Georgian Bay,31,45.238,-81.44,2024-09-09,Dissolved oxygen (DO),9.1,mg/L
Georgian Bay,31,45.238,-81.44,2024-09-09,Chloride,7.65,mg/L
Georgian Bay,31,45.238,-81.44,2024-09-09,pH,8.23,None
Lake Superior,84,48.113,-86.3,2024-09-23,Chloride,1.55,mg/L
Lake Superior,84,48.113,-86.3,2024-06-17,Chloride,1.53,mg/L
Lake Superior,84,48.113,-86.3,2024-09-23,pH,7.8,None
Lake Superior,84,48.113,-86.3,2024-06-17,pH,8.56,None
Lake Superior,84,48.113,-86.3,2024-06-17,Total suspended solids,0.2,mg/L
Lake Superior,84,48.113,-86.3,2024-09-23,Total suspended solids,0.4,mg/L
Lake Superior,84,48.113,-86.3,2024-06-17,Dissolved oxygen (DO),11.08,mg/L
Lake Superior,84,48.113,-86.3,2024-09-23,Dissolved oxygen (DO),9.55,mg/L
Lake Ontario,95,43.313,-77.001,2022-04-24,Dissolved oxygen (DO),11.11,mg/L
Lake Ontario,95,43.313,-77.001,2022-04-24,pH,8.22,None
Lake Ontario,95,43.313,-77.001,2022-04-24,pH,8.26,None
Lake Ontario,95,43.313,-77.001,2022-04-24,Chloride,20.4,mg/L
Lake Ontario,95,43.313,-77.001,2022-04-24,Chloride,20.4,mg/L
Lake Ontario,95,43.313,-77.001,2022-04-24,pH,8.23,None
Lake Ontario,95,43.313,-77.001,2022-04-24,pH,8.28,None
Lake Ontario,95,43.313,-77.001,2022-04-24,Dissolved oxygen (DO),11.43,mg/L
Lake Ontario,95,43.313,-77.001,2022-04-24,Chloride,20.4,mg/L
Lake Ontario,95,43.313,-77.001,2022-04-24,Chloride,20.4,mg/L
Lake Ontario,95,43.313,-77.001,2022-04-24,Total suspended solids,0.2,mg/L
Lake Ontario,95,43.313,-77.001,2022-04-24,Dissolved oxygen (DO),11.37,mg/L
Lake Ontario,95,43.313,-77.001,2022-04-24,Dissolved oxygen (DO),11.21,mg/L
Lake Ontario,95,43.313,-77.001,2023-04-15,Chloride,24,mg/L
Lake Ontario,95,43.313,-77.001,2023-04-15,pH,8.15,None
Lake Ontario,95,43.313,-77.001,2023-04-15,pH,8.13,None
Lake Ontario,95,43.313,-77.001,2023-04-15,Dissolved oxygen (DO),11.09,mg/L
Lake Ontario,95,43.313,-77.001,2023-04-15,pH,8.16,None
Lake Ontario,95,43.313,-77.001,2023-04-15,Dissolved oxygen (DO),11.01,mg/L
Lake Ontario,95,43.313,-77.001,2023-04-15,Total suspended solids,0.3,mg/L
Lake Ontario,95,43.313,-77.001,2023-04-15,Chloride,24.1,mg/L
Lake Ontario,95,43.313,-77.001,2023-04-15,Chloride,24.1,mg/L
Lake Ontario,95,43.313,-77.001,2023-04-15,pH,8.16,None
Lake Ontario,95,43.313,-77.001,2023-04-15,Dissolved oxygen (DO),11.15,mg/L
Lake Ontario,95,43.313,-77.001,2023-04-15,Chloride,24.2,mg/L
Lake Ontario,95,43.313,-77.001,2023-04-15,pH,8.17,None
Lake Ontario,95,43.313,-77.001,2023-04-15,Dissolved oxygen (DO),10.75,mg/L
Lake Ontario,95,43.313,-77.001,2023-04-15,Chloride,24,mg/L
Lake Ontario,95,43.313,-77.001,2023-04-15,Dissolved oxygen (DO),10.95,mg/L
Lake Superior,164,47.027,-89.038,2024-09-17,pH,7.99,None
Lake Superior,164,47.027,-89.038,2024-09-17,pH,7.99,None
Lake Superior,164,47.027,-89.038,2024-09-17,Chloride,1.57,mg/L
Lake Superior,164,47.027,-89.038,2024-09-17,pH,7.96,None
Lake Superior,164,47.027,-89.038,2024-06-11,Chloride,1.61,mg/L
Lake Superior,164,47.027,-89.038,2024-06-11,Total suspended solids,1.2,mg/L
Lake Superior,164,47.027,-89.038,2024-06-11,pH,8.33,None
Lake Superior,164,47.027,-89.038,2024-09-17,Chloride,1.58,mg/L
Lake Superior,164,47.027,-89.038,2024-09-17,pH,7.93,None
Lake Superior,164,47.027,-89.038,2024-06-11,Chloride,1.65,mg/L
Lake Superior,164,47.027,-89.038,2024-09-17,Dissolved oxygen (DO),10.01,mg/L
Lake Superior,164,47.027,-89.038,2024-09-17,Chloride,1.56,mg/L
Lake Superior,164,47.027,-89.038,2024-06-11,pH,8.17,None
Lake Superior,164,47.027,-89.038,2024-06-11,Chloride,1.61,mg/L
Lake Superior,164,47.027,-89.038,2024-06-11,pH,8.24,None
Lake Superior,164,47.027,-89.038,2024-06-11,Dissolved oxygen (DO),10.36,mg/L
Lake Superior,164,47.027,-89.038,2024-09-17,Total suspended solids,0.5,mg/L
Lake Superior,164,47.027,-89.038,2024-09-17,Dissolved oxygen (DO),9.98,mg/L
Lake Superior,164,47.027,-89.038,2024-06-11,Dissolved oxygen (DO),10.76,mg/L
Lake Superior,164,47.027,-89.038,2024-09-17,Dissolved oxygen (DO),9.65,mg/L
Lake Superior,164,47.027,-89.038,2024-09-17,Dissolved oxygen (DO),9.47,mg/L
Lake Superior,164,47.027,-89.038,2024-09-17,Chloride,1.57,mg/L
Lake Superior,164,47.027,-89.038,2024-09-17,Chloride,1.57,mg/L
Lake Superior,164,47.027,-89.038,2024-06-11,Dissolved oxygen (DO),10.8,mg/L
Lake Superior,164,47.027,-89.038,2024-09-17,Dissolved oxygen (DO),10.12,mg/L
Lake Superior,164,47.027,-89.038,2024-09-17,pH,7.9,None
Lake Superior,208,46.938,-91.448,2024-06-12,Total suspended solids,0.4,mg/L
Lake Superior,208,46.938,-91.448,2024-09-18,pH,7.67,None
Lake Superior,208,46.938,-91.448,2024-06-12,Chloride,1.59,mg/L
Lake Superior,208,46.938,-91.448,2024-06-12,pH,8.23,None
Lake Superior,208,46.938,-91.448,2024-09-18,Total suspended solids,0.6,mg/L
Lake Superior,208,46.938,-91.448,2024-09-18,Chloride,1.6,mg/L
Lake Superior,208,46.938,-91.448,2024-09-18,Dissolved oxygen (DO),10.56,mg/L
Lake Superior,208,46.938,-91.448,2024-06-12,Dissolved oxygen (DO),11.15,mg/L
Lake Ontario,17,43.225,-79.272,2022-08-10,Dissolved oxygen (DO),10.54,mg/L
Lake Ontario,17,43.225,-79.272,2022-08-10,pH,8.3,None
Lake Ontario,17,43.225,-79.272,2022-04-25,Chloride,27.4,mg/L
Lake Ontario,17,43.225,-79.272,2022-04-25,Total suspended solids,0.5,mg/L
Lake Ontario,17,43.225,-79.272,2022-04-25,Dissolved oxygen (DO),11.04,mg/L
Lake Ontario,17,43.225,-79.272,2022-08-10,Chloride,24.6,mg/L
Lake Ontario,17,43.225,-79.272,2022-08-10,Chloride,23.9,mg/L
Lake Ontario,17,43.225,-79.272,2022-04-25,pH,8.3,None
Lake Ontario,17,43.225,-79.272,2022-08-10,Total suspended solids,1,mg/L
Lake Ontario,17,43.225,-79.272,2022-04-25,Chloride,27.4,mg/L
Lake Ontario,17,43.225,-79.272,2022-04-25,pH,8.23,None
Lake Ontario,17,43.225,-79.272,2022-08-10,pH,8.62,None
Lake Ontario,17,43.225,-79.272,2022-08-10,Dissolved oxygen (DO),9.8,mg/L
Lake Ontario,17,43.225,-79.272,2022-04-25,Dissolved oxygen (DO),10.93,mg/L
Lake Ontario,17,43.225,-79.272,2023-04-14,Total suspended solids,0.2,mg/L
Lake Ontario,17,43.225,-79.272,2023-04-14,pH,8.27,None
Lake Ontario,17,43.225,-79.272,2023-04-14,Dissolved oxygen (DO),11.43,mg/L
Lake Ontario,17,43.225,-79.272,2023-04-14,Chloride,27.1,mg/L
Lake Ontario,17,43.225,-79.272,2023-04-14,Chloride,27.2,mg/L
Lake Ontario,17,43.225,-79.272,2023-04-14,Dissolved oxygen (DO),11.53,mg/L
Lake Ontario,17,43.225,-79.272,2023-04-14,pH,8.27,None
Lake Huron,59,45.767,-83.028,2022-09-17,pH,8.3,None
Lake Huron,59,45.767,-83.028,2022-09-17,Dissolved oxygen (DO),9.23,mg/L
Lake Huron,59,45.767,-83.028,2022-09-17,Total suspended solids,0.4,mg/L
Lake Huron,59,45.767,-83.028,2022-09-17,Chloride,7.49,mg/L
Lake Huron,59,45.767,-83.028,2024-09-06,Total suspended solids,0.7,mg/L
Lake Huron,59,45.767,-83.028,2024-09-06,Dissolved oxygen (DO),9.45,mg/L
Lake Huron,59,45.767,-83.028,2024-09-06,Chloride,6.91,mg/L
Lake Huron,59,45.767,-83.028,2024-09-06,pH,8.18,None
Lake Erie,885,41.519,-82.641,2022-08-19,Chloride,15.6,mg/L
Lake Erie,885,41.519,-82.641,2022-08-19,Dissolved oxygen (DO),7.68,mg/L
Lake Erie,885,41.519,-82.641,2022-08-19,Total suspended solids,3.5,mg/L
Lake Erie,885,41.519,-82.641,2022-08-19,pH,8.38,None
Lake Erie,885,41.519,-82.641,2022-08-19,pH,8.46,None
Lake Erie,885,41.519,-82.641,2022-08-19,Dissolved oxygen (DO),8.45,mg/L
Lake Erie,885,41.519,-82.641,2022-08-19,Chloride,15.6,mg/L
Lake Erie,885,41.519,-82.641,2023-05-16,Chloride,16.5,mg/L
Lake Erie,885,41.519,-82.641,2023-05-16,Dissolved oxygen (DO),9.4,mg/L
Lake Erie,885,41.519,-82.641,2023-05-16,Chloride,16.6,mg/L
Lake Erie,885,41.519,-82.641,2023-05-16,Chloride,16.5,mg/L
Lake Erie,885,41.519,-82.641,2023-05-16,Dissolved oxygen (DO),9.65,mg/L
Lake Erie,885,41.519,-82.641,2023-05-16,Dissolved oxygen (DO),10.12,mg/L
Lake Erie,885,41.519,-82.641,2023-05-16,pH,8.38,None
Lake Erie,885,41.519,-82.641,2023-05-16,Total suspended solids,6.5,mg/L
Lake Erie,885,41.519,-82.641,2023-05-16,Total suspended solids,5.7,mg/L
Lake Erie,885,41.519,-82.641,2023-05-16,pH,8.35,None
Lake Erie,885,41.519,-82.641,2023-05-16,pH,8.28,None
Lake Erie,885,41.519,-82.641,2024-08-13,Total suspended solids,6.6,mg/L
Lake Erie,885,41.519,-82.641,2024-08-13,Dissolved oxygen (DO),8.43,mg/L
Lake Erie,885,41.519,-82.641,2024-08-13,pH,8.52,None
Lake Erie,885,41.519,-82.641,2024-08-13,Dissolved oxygen (DO),8.3,mg/L
Lake Erie,885,41.519,-82.641,2024-08-13,Total suspended solids,6.4,mg/L
Lake Erie,885,41.519,-82.641,2024-08-13,Chloride,14.9,mg/L
Lake Erie,885,41.519,-82.641,2024-08-13,Chloride,14.9,mg/L
Lake Erie,885,41.519,-82.641,2024-08-13,pH,8.44,None
Lake Erie,885,41.519,-82.641,2024-08-13,Chloride,15,mg/L
Lake Erie,885,41.519,-82.641,2024-08-13,pH,8.5,None
Lake Erie,885,41.519,-82.641,2024-08-13,Dissolved oxygen (DO),8.46,mg/L
Lake Huron,68,46.042,-83.853,2022-09-15,pH,8.21,None
Lake Huron,68,46.042,-83.853,2022-09-15,Chloride,4.19,mg/L
Lake Huron,68,46.042,-83.853,2022-06-03,Total suspended solids,2.4,mg/L
Lake Huron,68,46.042,-83.853,2022-06-03,Dissolved oxygen (DO),9.95,mg/L
Lake Huron,68,46.042,-83.853,2022-06-03,pH,8.23,None
Lake Huron,68,46.042,-83.853,2022-06-03,pH,8.03,None
Lake Huron,68,46.042,-83.853,2022-06-03,Total suspended solids,2.6,mg/L
Lake Huron,68,46.042,-83.853,2022-06-03,pH,8.04,None
Lake Huron,68,46.042,-83.853,2022-06-03,Dissolved oxygen (DO),10.68,mg/L
Lake Huron,68,46.042,-83.853,2022-06-03,Chloride,5.49,mg/L
Lake Huron,68,46.042,-83.853,2022-06-03,Chloride,3.02,mg/L
Lake Huron,68,46.042,-83.853,2022-06-03,Dissolved oxygen (DO),10.6,mg/L
Lake Huron,68,46.042,-83.853,2022-06-03,Chloride,5.57,mg/L
Lake Huron,68,46.042,-83.853,2022-09-15,Dissolved oxygen (DO),9.06,mg/L
Lake Huron,68,46.042,-83.853,2022-09-15,Total suspended solids,1.7,mg/L
Lake Huron,68,46.042,-83.853,2024-09-05,Chloride,2.84,mg/L
Lake Huron,68,46.042,-83.853,2024-09-05,pH,8.1,None
Lake Huron,68,46.042,-83.853,2024-09-05,Total suspended solids,2.6,mg/L
Lake Huron,68,46.042,-83.853,2024-09-05,Dissolved oxygen (DO),9.32,mg/L
Lake Superior,218,46.817,-91.885,2024-06-12,pH,8.18,None
Lake Superior,218,46.817,-91.885,2024-06-12,Total suspended solids,1.7,mg/L
Lake Superior,218,46.817,-91.885,2024-09-18,Total suspended solids,0.5,mg/L
Lake Superior,218,46.817,-91.885,2024-06-12,Dissolved oxygen (DO),10.41,mg/L
Lake Superior,218,46.817,-91.885,2024-09-18,Dissolved oxygen (DO),9.44,mg/L
Lake Superior,218,46.817,-91.885,2024-09-18,Chloride,1.59,mg/L
Lake Superior,218,46.817,-91.885,2024-09-18,pH,7.99,None
Lake Superior,218,46.817,-91.885,2024-06-12,Chloride,2.15,mg/L
Lake Ontario,6,43.467,-79.53,2022-04-19,Dissolved oxygen (DO),12.08,mg/L
Lake Ontario,6,43.467,-79.53,2022-04-19,Total suspended solids,0.1,mg/L
Lake Ontario,6,43.467,-79.53,2022-04-19,Chloride,24.1,mg/L
Lake Ontario,6,43.467,-79.53,2022-04-19,pH,8.22,None
Lake Ontario,6,43.467,-79.53,2023-04-18,Chloride,26,mg/L
Lake Ontario,6,43.467,-79.53,2023-04-18,Total suspended solids,0.4,mg/L
Lake Ontario,6,43.467,-79.53,2023-04-18,pH,8.28,None
Lake Ontario,6,43.467,-79.53,2023-04-18,Dissolved oxygen (DO),11.49,mg/L
Lake Ontario,12,43.503,-79.353,2022-08-12,pH,8.05,None
Lake Ontario,12,43.503,-79.353,2022-04-25,Chloride,23.2,mg/L
Lake Ontario,12,43.503,-79.353,2022-08-12,Chloride,23.6,mg/L
Lake Ontario,12,43.503,-79.353,2022-08-12,pH,8.1,None
Lake Ontario,12,43.503,-79.353,2022-04-25,pH,8.24,None
Lake Ontario,12,43.503,-79.353,2022-08-12,Dissolved oxygen (DO),10.45,mg/L
Lake Ontario,12,43.503,-79.353,2022-08-12,Chloride,23.3,mg/L
Lake Ontario,12,43.503,-79.353,2022-08-12,Dissolved oxygen (DO),10.48,mg/L
Lake Ontario,12,43.503,-79.353,2022-08-12,pH,8.32,None
Lake Ontario,12,43.503,-79.353,2022-04-25,Dissolved oxygen (DO),11.6,mg/L
Lake Ontario,12,43.503,-79.353,2022-04-25,pH,8.15,None
Lake Ontario,12,43.503,-79.353,2022-04-25,Chloride,23.2,mg/L
Lake Ontario,12,43.503,-79.353,2022-04-25,Dissolved oxygen (DO),11.8,mg/L
Lake Ontario,12,43.503,-79.353,2022-04-25,Chloride,23.2,mg/L
Lake Ontario,12,43.503,-79.353,2022-08-12,pH,8.68,None
Lake Ontario,12,43.503,-79.353,2022-08-12,Dissolved oxygen (DO),10.35,mg/L
Lake Ontario,12,43.503,-79.353,2022-08-12,Total suspended solids,1,mg/L
Lake Ontario,12,43.503,-79.353,2022-04-25,pH,8.17,None
Lake Ontario,12,43.503,-79.353,2022-04-25,pH,8.17,None
Lake Ontario,12,43.503,-79.353,2022-08-12,pH,8.02,None
Lake Ontario,12,43.503,-79.353,2022-04-25,Dissolved oxygen (DO),11.69,mg/L
Lake Ontario,12,43.503,-79.353,2022-08-12,Chloride,23.3,mg/L
Lake Ontario,12,43.503,-79.353,2022-04-25,Dissolved oxygen (DO),11.71,mg/L
Lake Ontario,12,43.503,-79.353,2022-04-25,Dissolved oxygen (DO),11.82,mg/L
Lake Ontario,12,43.503,-79.353,2022-04-25,Chloride,23.1,mg/L
Lake Ontario,12,43.503,-79.353,2022-08-12,Dissolved oxygen (DO),10.93,mg/L
Lake Ontario,12,43.503,-79.353,2022-04-25,pH,8.22,None
Lake Ontario,12,43.503,-79.353,2022-08-12,Chloride,23.2,mg/L
Lake Ontario,12,43.503,-79.353,2022-04-25,Chloride,23.2,mg/L
Lake Ontario,12,43.503,-79.353,2022-08-12,Chloride,23.2,mg/L
Lake Ontario,12,43.503,-79.353,2022-08-12,Dissolved oxygen (DO),11.69,mg/L
Lake Ontario,12,43.503,-79.353,2022-04-25,Total suspended solids,0.2,mg/L
Lake Huron,73,46.187,-83.355,2022-09-15,Total suspended solids,0.8,mg/L
Lake Huron,73,46.187,-83.355,2022-09-15,Dissolved oxygen (DO),9.09,mg/L
Lake Huron,73,46.187,-83.355,2022-06-04,Chloride,5.67,mg/L
Lake Huron,73,46.187,-83.355,2022-09-15,Chloride,5.85,mg/L
Lake Huron,73,46.187,-83.355,2022-06-04,pH,7.97,None
Lake Huron,73,46.187,-83.355,2022-06-04,Dissolved oxygen (DO),11.41,mg/L
Lake Huron,73,46.187,-83.355,2022-06-04,Total suspended solids,0.3,mg/L
Lake Huron,73,46.187,-83.355,2022-09-15,pH,8.28,None
Lake Huron,73,46.187,-83.355,2024-09-05,pH,8.13,None
Lake Huron,73,46.187,-83.355,2024-09-05,Chloride,4.93,mg/L
Lake Huron,73,46.187,-83.355,2024-09-05,Dissolved oxygen (DO),9.17,mg/L
Lake Huron,73,46.187,-83.355,2024-09-05,Total suspended solids,1.1,mg/L
Lake Superior,113,48.145,-87.703,2024-09-16,Chloride,1.56,mg/L
Lake Superior,113,48.145,-87.703,2024-06-15,Chloride,1.53,mg/L
Lake Superior,113,48.145,-87.703,2024-09-16,Dissolved oxygen (DO),10.52,mg/L
Lake Superior,113,48.145,-87.703,2024-09-16,Dissolved oxygen (DO),11.12,mg/L
Lake Superior,113,48.145,-87.703,2024-06-15,pH,8.18,None
Lake Superior,113,48.145,-87.703,2024-09-16,Dissolved oxygen (DO),11.11,mg/L
Lake Superior,113,48.145,-87.703,2024-06-15,Chloride,1.53,mg/L
Lake Superior,113,48.145,-87.703,2024-06-15,Chloride,1.53,mg/L
Lake Superior,113,48.145,-87.703,2024-09-16,Chloride,1.55,mg/L
Lake Superior,113,48.145,-87.703,2024-06-15,Dissolved oxygen (DO),11.95,mg/L
Lake Superior,113,48.145,-87.703,2024-09-16,pH,7.84,None
Lake Superior,113,48.145,-87.703,2024-06-15,Chloride,1.53,mg/L
Lake Superior,113,48.145,-87.703,2024-09-16,pH,7.86,None
Lake Superior,113,48.145,-87.703,2024-09-16,Dissolved oxygen (DO),11.67,mg/L
Lake Superior,113,48.145,-87.703,2024-09-16,pH,8,None
Lake Superior,113,48.145,-87.703,2024-09-16,pH,8.02,None
Lake Superior,113,48.145,-87.703,2024-06-15,pH,8.07,None
Lake Superior,113,48.145,-87.703,2024-06-15,Chloride,1.53,mg/L
Lake Superior,113,48.145,-87.703,2024-06-15,Dissolved oxygen (DO),11.33,mg/L
Lake Superior,113,48.145,-87.703,2024-06-15,Dissolved oxygen (DO),11.68,mg/L
Lake Superior,113,48.145,-87.703,2024-09-16,Total suspended solids,0.4,mg/L
Lake Superior,113,48.145,-87.703,2024-06-15,Total suspended solids,0.2,mg/L
Lake Superior,113,48.145,-87.703,2024-09-16,Chloride,1.56,mg/L
Lake Superior,113,48.145,-87.703,2024-09-16,Dissolved oxygen (DO),9.96,mg/L
Lake Superior,113,48.145,-87.703,2024-06-15,Dissolved oxygen (DO),11.75,mg/L
Lake Superior,113,48.145,-87.703,2024-09-16,Chloride,1.58,mg/L
Lake Superior,113,48.145,-87.703,2024-09-16,pH,7.71,None
Lake Superior,113,48.145,-87.703,2024-06-15,pH,8.39,None
Lake Superior,113,48.145,-87.703,2024-09-16,pH,7.77,None
Lake Superior,113,48.145,-87.703,2024-09-16,Dissolved oxygen (DO),9.69,mg/L
Lake Superior,113,48.145,-87.703,2024-06-15,Dissolved oxygen (DO),11.87,mg/L
Lake Superior,113,48.145,-87.703,2024-09-16,Dissolved oxygen (DO),10.89,mg/L
Lake Superior,113,48.145,-87.703,2024-09-16,pH,8.1,None
Lake Superior,113,48.145,-87.703,2024-06-15,pH,8.14,None
Lake Superior,113,48.145,-87.703,2024-09-16,Chloride,1.55,mg/L
Lake Superior,113,48.145,-87.703,2024-06-15,pH,8.1,None
Lake Superior,113,48.145,-87.703,2024-09-16,Chloride,1.55,mg/L
Lake Superior,113,48.145,-87.703,2024-09-16,Chloride,1.56,mg/L
Lake Ontario,90,44.136,-76.825,2023-04-17,pH,8.15,None
Lake Ontario,90,44.136,-76.825,2023-04-17,pH,8.11,None
Lake Ontario,90,44.136,-76.825,2023-04-17,Chloride,18.9,mg/L
Lake Ontario,90,44.136,-76.825,2023-04-17,Dissolved oxygen (DO),11.46,mg/L
Lake Ontario,90,44.136,-76.825,2023-04-17,Dissolved oxygen (DO),11.34,mg/L
Lake Ontario,90,44.136,-76.825,2023-04-17,Chloride,17.9,mg/L
Lake Ontario,90,44.136,-76.825,2023-04-17,Chloride,18.8,mg/L
Lake Ontario,90,44.136,-76.825,2023-04-17,pH,8.15,None
Lake Ontario,90,44.136,-76.825,2023-04-17,Total suspended solids,1.1,mg/L
Lake Ontario,90,44.136,-76.825,2023-04-17,Chloride,20.5,mg/L
Lake Ontario,90,44.136,-76.825,2023-04-17,Dissolved oxygen (DO),11.5,mg/L
Lake Ontario,90,44.136,-76.825,2023-04-17,pH,8.15,None
Lake Ontario,90,44.136,-76.825,2023-04-17,Dissolved oxygen (DO),11.46,mg/L
Lake Huron,43,45.013,-82.008,2022-09-18,Dissolved oxygen (DO),8.92,mg/L
Lake Huron,43,45.013,-82.008,2022-06-07,pH,8.06,None
Lake Huron,43,45.013,-82.008,2022-09-18,Total suspended solids,1.3,mg/L
Lake Huron,43,45.013,-82.008,2022-06-07,Dissolved oxygen (DO),11.67,mg/L
Lake Huron,43,45.013,-82.008,2022-06-07,Chloride,7.46,mg/L
Lake Huron,43,45.013,-82.008,2022-09-18,Chloride,7.66,mg/L
Lake Huron,43,45.013,-82.008,2022-09-18,pH,8.35,None
Lake Huron,43,45.013,-82.008,2022-06-07,Total suspended solids,0.1,mg/L
Lake Huron,43,45.013,-82.008,2024-08-29,Dissolved oxygen (DO),9.15,mg/L
Lake Huron,43,45.013,-82.008,2024-08-29,pH,8.34,None
Lake Huron,43,45.013,-82.008,2024-08-29,Total suspended solids,0.2,mg/L
Lake Huron,43,45.013,-82.008,2024-08-29,Chloride,7.61,mg/L
Georgian Bay,4,44.646,-80.167,2022-09-13,Dissolved oxygen (DO),10.75,mg/L
Georgian Bay,4,44.646,-80.167,2022-06-05,pH,8,None
Georgian Bay,4,44.646,-80.167,2022-06-05,pH,8.01,None
Georgian Bay,4,44.646,-80.167,2022-09-13,Total suspended solids,0.2,mg/L
Georgian Bay,4,44.646,-80.167,2022-09-13,pH,8.31,None
Georgian Bay,4,44.646,-80.167,2022-06-05,Dissolved oxygen (DO),11.16,mg/L
Georgian Bay,4,44.646,-80.167,2022-06-05,Chloride,7.71,mg/L
Georgian Bay,4,44.646,-80.167,2022-09-13,Chloride,7.72,mg/L
Georgian Bay,4,44.646,-80.167,2022-06-05,Total suspended solids,0.3,mg/L
Georgian Bay,4,44.646,-80.167,2022-06-05,pH,8.09,None
Georgian Bay,4,44.646,-80.167,2022-09-13,Chloride,7.68,mg/L
Georgian Bay,4,44.646,-80.167,2022-06-05,Chloride,7.71,mg/L
Georgian Bay,4,44.646,-80.167,2022-06-05,Chloride,7.91,mg/L
Georgian Bay,4,44.646,-80.167,2022-09-13,Chloride,7.76,mg/L
Georgian Bay,4,44.646,-80.167,2022-09-13,pH,8.14,None
Georgian Bay,4,44.646,-80.167,2022-06-05,Dissolved oxygen (DO),10.2,mg/L
Georgian Bay,4,44.646,-80.167,2022-09-13,Dissolved oxygen (DO),10.79,mg/L
Georgian Bay,4,44.646,-80.167,2022-06-05,Dissolved oxygen (DO),10.45,mg/L
Georgian Bay,4,44.646,-80.167,2022-06-05,pH,8.01,None
Georgian Bay,4,44.646,-80.167,2022-06-05,Chloride,7.97,mg/L
Georgian Bay,4,44.646,-80.167,2022-09-13,pH,8.41,None
Georgian Bay,4,44.646,-80.167,2022-06-05,Dissolved oxygen (DO),11.43,mg/L
Georgian Bay,4,44.646,-80.167,2022-09-13,Dissolved oxygen (DO),9.92,mg/L
Georgian Bay,4,44.646,-80.167,2022-06-05,pH,8.09,None
Georgian Bay,4,44.646,-80.167,2022-09-13,pH,7.88,None
Georgian Bay,4,44.646,-80.167,2022-09-13,Chloride,7.64,mg/L
Georgian Bay,4,44.646,-80.167,2022-09-13,pH,7.88,None
Georgian Bay,4,44.646,-80.167,2022-09-13,Chloride,7.62,mg/L
Georgian Bay,4,44.646,-80.167,2022-06-05,Dissolved oxygen (DO),11.34,mg/L
Georgian Bay,4,44.646,-80.167,2022-09-13,pH,7.89,None
Georgian Bay,4,44.646,-80.167,2022-09-13,Chloride,7.66,mg/L
Georgian Bay,4,44.646,-80.167,2022-09-13,Dissolved oxygen (DO),10.89,mg/L
Georgian Bay,4,44.646,-80.167,2022-06-05,Chloride,7.71,mg/L
