MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,ActivityStartDate,Chloride,Dissolved oxygen (DO),"Temperature, water",Total suspended solids,Turbidity,pH,WQI,Rating,DataType
predicted,Lake Erie,42.7,-78.7,2024-07-01,16.678,8.418,24.144,0.954,0.322,8.439,53.26,Fair,Predicted
predicted,Lake Ontario,43.0,-79.5,2024-07-01,18.385,8.252,22.34,1.461,0.63,8.365,69.31,Fair,Predicted
predicted,Lake Ontario,43.0,-79.2,2024-07-01,16.47,8.377,23.34,1.05,0.344,8.412,60.5,Fair,Predicted
predicted,Lake Ontario,43.0,-78.9,2024-07-01,18.313,8.721,23.751,1.003,0.361,8.425,57.3,Fair,Predicted
predicted,Lake Ontario,43.0,-78.6,2024-07-01,17.75,8.575,24.442,0.965,0.354,8.433,50.77,Fair,Predicted
predicted,Lake Ontario,43.0,-78.3,2024-07-01,19.944,8.711,24.376,1.022,0.451,8.445,51.56,Fair,Predicted
predicted,Lake Ontario,43.0,-78.0,2024-07-01,20.366,8.894,23.882,1.018,0.456,8.413,56.37,Fair,Predicted
predicted,Lake Ontario,43.0,-77.7,2024-07-01,21.567,9.206,23.682,0.939,0.492,8.404,58.71,Fair,Predicted
predicted,Lake Ontario,43.0,-77.4,2024-07-01,22.736,9.46,23.709,1.038,0.553,8.385,58.85,Fair,Predicted
predicted,Lake Ontario,43.0,-77.1,2024-07-01,22.747,9.465,23.72,1.047,0.558,8.383,58.75,Fair,Predicted
predicted,Lake Ontario,43.0,-76.8,2024-07-01,22.723,9.3,23.999,1.35,0.725,8.366,55.88,Fair,Predicted
predicted,Lake Ontario,43.0,-76.5,2024-07-01,22.965,9.381,24.096,1.598,0.875,8.325,55.08,Fair,Predicted
predicted,Lake Ontario,43.0,-76.2,2024-07-01,22.952,9.107,24.099,1.515,0.865,8.315,54.65,Fair,Predicted
predicted,Lake Ontario,43.0,-75.9,2024-07-01,22.951,9.109,24.101,1.521,0.869,8.313,54.64,Fair,Predicted
predicted,Lake Ontario,43.0,-75.6,2024-07-01,22.95,9.108,24.103,1.526,0.872,8.311,54.62,Fair,Predicted
predicted,Lake Ontario,43.3,-79.5,2024-07-01,23.16,10.125,21.821,0.84,0.39,8.358,77.63,Good,Predicted
predicted,Lake Ontario,43.3,-79.2,2024-07-01,23.147,10.128,21.83,0.841,0.39,8.36,77.55,Good,Predicted
predicted,Lake Ontario,43.3,-78.9,2024-07-01,23.128,10.415,21.644,0.84,0.377,8.403,79.31,Good,Predicted
predicted,Lake Ontario,43.3,-78.6,2024-07-01,22.796,10.086,22.431,0.779,0.384,8.436,71.85,Fair,Predicted
predicted,Lake Ontario,43.3,-78.3,2024-07-01,22.517,9.677,23.501,0.799,0.429,8.452,61.16,Fair,Predicted
predicted,Lake Ontario,43.3,-78.0,2024-07-01,22.783,9.967,23.035,0.804,0.459,8.426,66.05,Fair,Predicted
predicted,Lake Ontario,43.3,-77.7,2024-07-01,22.705,9.748,23.505,0.937,0.534,8.401,61.23,Fair,Predicted
predicted,Lake Ontario,43.3,-77.4,2024-07-01,22.741,9.476,23.705,1.039,0.553,8.382,58.91,Fair,Predicted
predicted,Lake Ontario,43.3,-77.1,2024-07-01,22.74,9.321,23.904,1.278,0.691,8.357,56.8,Fair,Predicted
predicted,Lake Ontario,43.3,-76.8,2024-07-01,22.966,9.385,24.097,1.606,0.879,8.323,55.08,Fair,Predicted
predicted,Lake Ontario,43.3,-76.5,2024-07-01,22.952,9.104,24.1,1.52,0.869,8.313,54.64,Fair,Predicted
predicted,Lake Ontario,43.3,-76.2,2024-07-01,22.954,9.272,24.102,1.691,0.957,8.242,54.86,Fair,Predicted
predicted,Lake Ontario,43.3,-75.9,2024-07-01,22.952,9.268,24.104,1.693,0.958,8.242,54.83,Fair,Predicted
predicted,Lake Ontario,43.3,-75.6,2024-07-01,22.952,9.265,24.105,1.695,0.959,8.242,54.82,Fair,Predicted
predicted,Lake Ontario,43.6,-79.5,2024-07-01,23.595,10.445,20.971,0.802,0.373,8.349,85.7,Good,Predicted
predicted,Lake Ontario,43.6,-79.2,2024-07-01,23.141,10.438,21.557,0.839,0.375,8.399,80.14,Good,Predicted
predicted,Lake Ontario,43.6,-78.9,2024-07-01,23.137,10.439,21.569,0.836,0.375,8.4,80.02,Good,Predicted
predicted,Lake Ontario,43.6,-78.6,2024-07-01,22.802,10.527,22.462,0.758,0.421,8.399,71.55,Fair,Predicted
predicted,Lake Ontario,43.6,-78.3,2024-07-01,22.848,10.452,22.129,0.74,0.407,8.38,74.72,Fair,Predicted
predicted,Lake Ontario,43.6,-78.0,2024-07-01,22.795,10.015,23.01,0.8,0.458,8.423,66.35,Fair,Predicted
predicted,Lake Ontario,43.6,-77.7,2024-07-01,22.676,9.726,23.492,1.073,0.612,8.373,61.31,Fair,Predicted
predicted,Lake Ontario,43.6,-77.4,2024-07-01,22.978,9.853,23.605,1.206,0.697,8.355,60.44,Fair,Predicted
predicted,Lake Ontario,43.6,-77.1,2024-07-01,22.956,9.261,24.097,1.696,0.963,8.24,54.89,Fair,Predicted
predicted,Lake Ontario,43.6,-76.8,2024-07-01,22.954,9.258,24.1,1.697,0.963,8.24,54.86,Fair,Predicted
predicted,Lake Ontario,43.6,-76.5,2024-07-01,22.953,9.256,24.102,1.698,0.964,8.24,54.83,Fair,Predicted
predicted,Lake Ontario,43.6,-76.2,2024-07-01,22.951,9.253,24.105,1.7,0.964,8.24,54.8,Fair,Predicted
predicted,Lake Ontario,43.6,-75.9,2024-07-01,22.95,9.251,24.106,1.701,0.965,8.24,54.79,Fair,Predicted
predicted,Lake Ontario,43.6,-75.6,2024-07-01,22.95,9.25,24.107,1.702,0.966,8.24,54.78,Fair,Predicted
predicted,Lake Ontario,43.9,-79.5,2024-07-01,23.044,10.323,21.594,0.764,0.365,8.358,79.79,Good,Predicted
predicted,Lake Ontario,43.9,-79.2,2024-07-01,22.874,10.615,21.687,0.799,0.392,8.381,78.91,Good,Predicted
predicted,Lake Ontario,43.9,-78.9,2024-07-01,23.189,10.794,21.257,0.798,0.396,8.347,82.99,Good,Predicted
predicted,Lake Ontario,43.9,-78.6,2024-07-01,23.18,10.792,21.322,0.796,0.4,8.348,82.37,Good,Predicted
predicted,Lake Ontario,43.9,-78.3,2024-07-01,22.861,10.473,22.115,0.741,0.409,8.38,74.85,Fair,Predicted
predicted,Lake Ontario,43.9,-78.0,2024-07-01,22.812,10.208,23.006,0.977,0.55,8.35,66.37,Fair,Predicted
predicted,Lake Ontario,43.9,-77.7,2024-07-01,22.68,9.626,23.491,1.162,0.695,8.29,61.15,Fair,Predicted
predicted,Lake Ontario,43.9,-77.4,2024-07-01,22.965,9.719,23.607,1.292,0.779,8.272,60.2,Fair,Predicted
predicted,Lake Ontario,43.9,-77.1,2024-07-01,22.953,9.237,24.099,1.706,0.972,8.238,54.83,Fair,Predicted
predicted,Lake Ontario,43.9,-76.8,2024-07-01,22.952,9.234,24.102,1.707,0.972,8.238,54.8,Fair,Predicted
predicted,Lake Ontario,43.9,-76.5,2024-07-01,22.95,9.232,24.104,1.708,0.972,8.238,54.78,Fair,Predicted
predicted,Lake Ontario,43.9,-76.2,2024-07-01,22.949,9.231,24.106,1.709,0.973,8.238,54.76,Fair,Predicted
predicted,Lake Ontario,43.9,-75.9,2024-07-01,22.948,9.231,24.108,1.709,0.972,8.238,54.74,Fair,Predicted
predicted,Lake Ontario,43.9,-75.6,2024-07-01,22.948,9.232,24.109,1.709,0.972,8.239,54.73,Fair,Predicted
predicted,Lake Ontario,44.2,-79.5,2024-07-01,17.589,10.783,17.447,0.637,0.275,8.215,94.94,Good,Predicted
predicted,Lake Ontario,44.2,-79.2,2024-07-01,17.826,10.785,17.566,0.642,0.278,8.221,94.94,Good,Predicted
predicted,Lake Ontario,44.2,-78.9,2024-07-01,23.184,10.794,21.281,0.797,0.398,8.348,82.76,Good,Predicted
predicted,Lake Ontario,44.2,-78.6,2024-07-01,23.177,10.793,21.333,0.796,0.401,8.348,82.27,Good,Predicted
predicted,Lake Ontario,44.2,-78.3,2024-07-01,23.105,10.545,22.213,0.989,0.559,8.34,73.9,Fair,Predicted
predicted,Lake Ontario,44.2,-78.0,2024-07-01,23.048,9.986,23.107,1.137,0.692,8.302,65.38,Fair,Predicted
predicted,Lake Ontario,44.2,-77.7,2024-07-01,22.903,9.657,23.684,1.485,0.883,8.258,59.37,Fair,Predicted
predicted,Lake Ontario,44.2,-77.4,2024-07-01,22.903,9.617,23.709,1.509,0.897,8.255,59.07,Fair,Predicted
predicted,Lake Ontario,44.2,-77.1,2024-07-01,22.926,9.484,23.914,1.618,0.962,8.254,56.93,Fair,Predicted
predicted,Lake Ontario,44.2,-76.8,2024-07-01,22.95,9.216,24.102,1.713,0.978,8.236,54.77,Fair,Predicted
predicted,Lake Ontario,44.2,-76.5,2024-07-01,22.949,9.214,24.104,1.713,0.978,8.236,54.75,Fair,Predicted
predicted,Lake Ontario,44.2,-76.2,2024-07-01,22.948,9.215,24.106,1.714,0.978,8.237,54.74,Fair,Predicted
predicted,Lake Ontario,44.2,-75.9,2024-07-01,22.948,9.217,24.108,1.714,0.977,8.237,54.72,Fair,Predicted
predicted,Lake Ontario,44.2,-75.6,2024-07-01,22.947,9.219,24.108,1.713,0.976,8.237,54.72,Fair,Predicted
