MonitoringLocationName,MonitoringLocationID,ActivityType,ActivityMediaName,ActivityStartDate,CharacteristicName,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType
Lake Ontario,33,Sample-Routine,Surface Water,2022-04-20,Chloride,Dissolved,23.3,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-08-11,Chloride,Dissolved,23.5,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2023-04-14,Dissolved oxygen (DO),,11.27,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2023-04-14,Chloride,Dissolved,23.1,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2023-04-14,pH,,8.18,None,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2023-04-14,pH,,8.18,None,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2023-04-14,pH,,8.15,None,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2023-04-14,pH,,8.17,None,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2023-04-14,pH,,8.17,None,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2023-04-14,Chloride,Dissolved,23.1,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2023-04-14,Dissolved oxygen (DO),,11.2,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2023-04-14,Chloride,Dissolved,23.1,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2023-04-14,Dissolved oxygen (DO),,11.35,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2023-04-14,Chloride,Dissolved,23.1,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2023-04-14,Dissolved oxygen (DO),,11.52,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2023-04-14,Dissolved oxygen (DO),,11.46,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2023-04-14,Chloride,Dissolved,23,mg/L,Actual
Lake Huron,7,Sample-Routine,Surface Water,2022-05-31,Chloride,Dissolved,8.27,mg/L,Actual
Lake Huron,7,Sample-Routine,Surface Water,2022-05-31,Dissolved oxygen (DO),,11.08,mg/L,Actual
Lake Huron,7,Sample-Routine,Surface Water,2022-09-21,Dissolved oxygen (DO),,9.12,mg/L,Actual
Lake Huron,7,Sample-Routine,Surface Water,2022-09-21,pH,,8.32,None,Actual
Lake Huron,7,Sample-Routine,Surface Water,2022-05-31,pH,,8.2,None,Actual
Lake Huron,7,Sample-Routine,Surface Water,2022-09-21,Chloride,Dissolved,8.12,mg/L,Actual
Lake Huron,7,Sample-Routine,Surface Water,2024-08-26,pH,,8.41,None,Actual
Lake Huron,7,Sample-Routine,Surface Water,2024-08-26,Dissolved oxygen (DO),,8.93,mg/L,Actual
Lake Huron,7,Sample-Routine,Surface Water,2024-08-26,Chloride,Dissolved,8.15,mg/L,Actual
Lake Ontario,24,Sample-Routine,Surface Water,2022-04-26,Dissolved oxygen (DO),,11.64,mg/L,Actual
Lake Ontario,24,Sample-Routine,Surface Water,2022-04-26,pH,,8.17,None,Actual
Lake Ontario,24,Sample-Routine,Surface Water,2022-04-26,Chloride,Dissolved,23.1,mg/L,Actual
Lake Ontario,37,Sample-Routine,Surface Water,2022-04-26,Dissolved oxygen (DO),,11.45,mg/L,Actual
Lake Ontario,37,Sample-Routine,Surface Water,2022-04-26,pH,,8.2,None,Actual
Lake Ontario,37,Sample-Routine,Surface Water,2022-04-26,Chloride,Dissolved,23.3,mg/L,Actual
Lake Ontario,37,Sample-Routine,Surface Water,2023-04-14,Chloride,Dissolved,18.6,mg/L,Actual
Lake Ontario,37,Sample-Routine,Surface Water,2023-04-14,Dissolved oxygen (DO),,11.42,mg/L,Actual
Lake Ontario,37,Sample-Routine,Surface Water,2023-04-14,pH,,8.14,None,Actual
Lake Ontario,11,Sample-Routine,Surface Water,2022-04-20,Chloride,Dissolved,23.7,mg/L,Actual
Lake Ontario,11,Sample-Routine,Surface Water,2022-04-20,pH,,8.22,None,Actual
Lake Ontario,11,Sample-Routine,Surface Water,2022-04-20,Dissolved oxygen (DO),,11.87,mg/L,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-06-12,Chloride,Dissolved,1.55,mg/L,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-09-17,Dissolved oxygen (DO),,9.87,mg/L,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-06-12,Chloride,Dissolved,1.6,mg/L,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-06-12,Dissolved oxygen (DO),,10.83,mg/L,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-09-17,pH,,7.91,None,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-09-17,Dissolved oxygen (DO),,9.61,mg/L,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-09-17,pH,,7.87,None,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-09-17,pH,,7.9,None,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-09-17,Chloride,Dissolved,1.67,mg/L,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-06-12,pH,,8.03,None,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-09-17,Dissolved oxygen (DO),,9.8,mg/L,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-06-12,pH,,8,None,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-06-12,Chloride,Dissolved,1.61,mg/L,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-09-17,Dissolved oxygen (DO),,10.2,mg/L,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-06-12,Dissolved oxygen (DO),,11.1,mg/L,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-06-12,pH,,8.23,None,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-09-17,Chloride,Dissolved,1.66,mg/L,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-09-17,Dissolved oxygen (DO),,9.92,mg/L,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-09-17,Chloride,Dissolved,1.6,mg/L,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-09-17,Chloride,Dissolved,1.63,mg/L,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-09-17,Dissolved oxygen (DO),,9.63,mg/L,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-09-17,pH,,7.83,None,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-09-17,pH,,8.06,None,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-09-17,Chloride,Dissolved,1.6,mg/L,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-09-17,Chloride,Dissolved,1.58,mg/L,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-06-12,Dissolved oxygen (DO),,11.13,mg/L,Actual
Lake Superior,196,Sample-Routine,Surface Water,2024-09-17,pH,,7.83,None,Actual
Georgian Bay,11,Sample-Routine,Surface Water,2022-09-13,pH,,8.37,None,Actual
Georgian Bay,11,Sample-Routine,Surface Water,2022-09-13,Dissolved oxygen (DO),,8.99,mg/L,Actual
Georgian Bay,11,Sample-Routine,Surface Water,2022-06-06,Dissolved oxygen (DO),,11.19,mg/L,Actual
Georgian Bay,11,Sample-Routine,Surface Water,2022-06-06,Chloride,Dissolved,7.59,mg/L,Actual
Georgian Bay,11,Sample-Routine,Surface Water,2022-09-13,Chloride,Dissolved,7.57,mg/L,Actual
Georgian Bay,11,Sample-Routine,Surface Water,2022-06-06,pH,,8.03,None,Actual
Georgian Bay,11,Sample-Routine,Surface Water,2024-09-09,Chloride,Dissolved,8,mg/L,Actual
Georgian Bay,11,Sample-Routine,Surface Water,2024-09-09,Dissolved oxygen (DO),,9.06,mg/L,Actual
Georgian Bay,11,Sample-Routine,Surface Water,2024-09-09,pH,,8.25,None,Actual
Lake Erie,1540,Sample-Routine,Surface Water,2023-05-18,Chloride,Dissolved,15.2,mg/L,Actual
Lake Erie,1540,Sample-Routine,Surface Water,2023-05-18,Dissolved oxygen (DO),,11.14,mg/L,Actual
Lake Erie,1540,Sample-Routine,Surface Water,2023-05-18,pH,,8.4,None,Actual
Lake Erie,1540,Sample-Routine,Surface Water,2024-08-16,pH,,8.54,None,Actual
Lake Erie,1540,Sample-Routine,Surface Water,2024-04-18,Chloride,Dissolved,14.6,mg/L,Actual
Lake Erie,1540,Sample-Routine,Surface Water,2024-08-16,Chloride,Dissolved,14.8,mg/L,Actual
Lake Erie,1540,Sample-Routine,Surface Water,2024-08-16,Dissolved oxygen (DO),,9.57,mg/L,Actual
Lake Erie,1538,Sample-Routine,Surface Water,2023-05-17,Chloride,Dissolved,15.3,mg/L,Actual
Lake Erie,1538,Sample-Routine,Surface Water,2023-05-17,pH,,8.59,None,Actual
Lake Erie,1538,Sample-Routine,Surface Water,2023-05-17,Dissolved oxygen (DO),,11.24,mg/L,Actual
Lake Erie,1538,Sample-Routine,Surface Water,2024-08-15,Chloride,Dissolved,14.8,mg/L,Actual
Lake Erie,1538,Sample-Routine,Surface Water,2024-08-15,pH,,8.17,None,Actual
Lake Erie,1538,Sample-Routine,Surface Water,2024-04-18,Chloride,Dissolved,15,mg/L,Actual
Lake Erie,1538,Sample-Routine,Surface Water,2024-08-15,Dissolved oxygen (DO),,7.76,mg/L,Actual
Lake Erie,1539,Sample-Routine,Surface Water,2023-05-16,Dissolved oxygen (DO),,10.43,mg/L,Actual
Lake Erie,1539,Sample-Routine,Surface Water,2023-05-16,pH,,8.66,None,Actual
Lake Erie,1539,Sample-Routine,Surface Water,2023-05-16,Chloride,Dissolved,14.3,mg/L,Actual
Lake Erie,1539,Sample-Routine,Surface Water,2023-05-16,pH,,8.58,None,Actual
Lake Erie,1539,Sample-Routine,Surface Water,2023-05-16,Chloride,Dissolved,14.2,mg/L,Actual
Lake Erie,1539,Sample-Routine,Surface Water,2023-05-16,Dissolved oxygen (DO),,10.69,mg/L,Actual
Lake Erie,1539,Sample-Routine,Surface Water,2024-08-14,pH,,8.91,None,Actual
Lake Erie,1539,Sample-Routine,Surface Water,2024-08-14,Chloride,Dissolved,14.4,mg/L,Actual
Lake Erie,1539,Sample-Routine,Surface Water,2024-08-14,Dissolved oxygen (DO),,9.4,mg/L,Actual
Lake Erie,1539,Sample-Routine,Surface Water,2024-04-17,Chloride,Dissolved,12.6,mg/L,Actual
Lake Erie,1534,Sample-Routine,Surface Water,2023-05-11,pH,,8.48,None,Actual
Lake Erie,1534,Sample-Routine,Surface Water,2023-05-11,Chloride,Dissolved,14.9,mg/L,Actual
Lake Erie,1534,Sample-Routine,Surface Water,2023-05-11,Dissolved oxygen (DO),,11.75,mg/L,Actual
Lake Erie,1534,Sample-Routine,Surface Water,2024-04-19,Chloride,Dissolved,14.5,mg/L,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2022-08-16,Chloride,Dissolved,16,mg/L,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2022-08-16,pH,,7.98,None,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2022-08-16,Chloride,Dissolved,16.1,mg/L,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2022-08-16,Chloride,Dissolved,16.2,mg/L,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2022-08-16,Chloride,Dissolved,16.1,mg/L,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2022-08-16,Chloride,Dissolved,16,mg/L,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2022-08-16,pH,,8.29,None,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2022-08-16,pH,,7.87,None,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2022-08-16,Dissolved oxygen (DO),,7.53,mg/L,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2022-08-16,Dissolved oxygen (DO),,8.5,mg/L,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2022-08-16,Dissolved oxygen (DO),,7.32,mg/L,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2022-08-16,Dissolved oxygen (DO),,7.43,mg/L,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2022-08-16,Dissolved oxygen (DO),,8.53,mg/L,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2022-08-16,pH,,8.51,None,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2022-08-16,pH,,7.85,None,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2023-05-11,Chloride,Dissolved,15.8,mg/L,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2023-05-11,Chloride,Dissolved,15.8,mg/L,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2023-05-11,pH,,8.27,None,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2023-05-11,Chloride,Dissolved,15.7,mg/L,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2023-05-11,Dissolved oxygen (DO),,11.61,mg/L,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2023-05-11,Dissolved oxygen (DO),,11.53,mg/L,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2023-05-11,pH,,8.26,None,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2023-05-11,Dissolved oxygen (DO),,10.89,mg/L,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2023-05-11,pH,,8.41,None,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2023-05-11,pH,,8.46,None,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2023-05-11,Dissolved oxygen (DO),,11.1,mg/L,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2023-05-11,Chloride,Dissolved,15.7,mg/L,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2024-04-20,Chloride,Dissolved,16.8,mg/L,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2024-04-20,Chloride,Dissolved,16.9,mg/L,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2024-04-20,Chloride,Dissolved,16.9,mg/L,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2024-04-20,Chloride,Dissolved,16.8,mg/L,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2024-04-20,Chloride,Dissolved,16.9,mg/L,Actual
Lake Erie,1533,Sample-Routine,Surface Water,2024-04-20,Chloride,Dissolved,16.9,mg/L,Actual
Lake Erie,1542,Sample-Routine,Surface Water,2024-04-17,Chloride,Dissolved,11.2,mg/L,Actual
Lake Erie,1542,Sample-Routine,Surface Water,2024-04-17,Chloride,Dissolved,11.4,mg/L,Actual
Lake Erie,1542,Sample-Routine,Surface Water,2024-04-17,Chloride,Dissolved,11.1,mg/L,Actual
Lake Erie,1537,Sample-Routine,Surface Water,2023-05-17,Dissolved oxygen (DO),,11.25,mg/L,Actual
Lake Erie,1537,Sample-Routine,Surface Water,2023-05-17,pH,,8.34,None,Actual
Lake Erie,1537,Sample-Routine,Surface Water,2023-05-17,Chloride,Dissolved,15,mg/L,Actual
Lake Erie,1537,Sample-Routine,Surface Water,2024-08-16,pH,,8.55,None,Actual
Lake Erie,1537,Sample-Routine,Surface Water,2024-04-18,Chloride,Dissolved,14.4,mg/L,Actual
Lake Erie,1537,Sample-Routine,Surface Water,2024-08-16,Dissolved oxygen (DO),,8.67,mg/L,Actual
Lake Erie,1537,Sample-Routine,Surface Water,2024-08-16,Chloride,Dissolved,14.9,mg/L,Actual
Lake Erie,1536,Sample-Routine,Surface Water,2023-05-18,Dissolved oxygen (DO),,11.21,mg/L,Actual
Lake Erie,1536,Sample-Routine,Surface Water,2023-05-18,Chloride,Dissolved,15,mg/L,Actual
Lake Erie,1536,Sample-Routine,Surface Water,2023-05-18,pH,,8.44,None,Actual
Lake Erie,1536,Sample-Routine,Surface Water,2024-08-15,Chloride,Dissolved,14.4,mg/L,Actual
Lake Erie,1536,Sample-Routine,Surface Water,2024-08-15,pH,,8.62,None,Actual
Lake Erie,1536,Sample-Routine,Surface Water,2024-04-18,Chloride,Dissolved,15,mg/L,Actual
Lake Erie,1536,Sample-Routine,Surface Water,2024-08-15,Dissolved oxygen (DO),,8.45,mg/L,Actual
Lake Erie,1535,Sample-Routine,Surface Water,2023-05-11,Chloride,Dissolved,13.8,mg/L,Actual
Lake Erie,1535,Sample-Routine,Surface Water,2023-05-11,Dissolved oxygen (DO),,10.87,mg/L,Actual
Lake Erie,1535,Sample-Routine,Surface Water,2023-05-11,pH,,8.43,None,Actual
Lake Erie,1535,Sample-Routine,Surface Water,2024-08-13,pH,,8.6,None,Actual
Lake Erie,1535,Sample-Routine,Surface Water,2024-08-13,Dissolved oxygen (DO),,8.68,mg/L,Actual
Lake Erie,1535,Sample-Routine,Surface Water,2024-04-19,Chloride,Dissolved,14.4,mg/L,Actual
Lake Erie,1535,Sample-Routine,Surface Water,2024-08-13,Chloride,Dissolved,14.6,mg/L,Actual
Lake Erie,1541,Sample-Routine,Surface Water,2023-05-18,Dissolved oxygen (DO),,11.36,mg/L,Actual
Lake Erie,1541,Sample-Routine,Surface Water,2023-05-18,Chloride,Dissolved,14.6,mg/L,Actual
Lake Erie,1541,Sample-Routine,Surface Water,2023-05-18,pH,,8.37,None,Actual
Lake Erie,1541,Sample-Routine,Surface Water,2024-08-22,Chloride,Dissolved,14.8,mg/L,Actual
Lake Erie,1541,Sample-Routine,Surface Water,2024-04-19,Chloride,Dissolved,15.2,mg/L,Actual
Lake Erie,1541,Sample-Routine,Surface Water,2024-08-22,Dissolved oxygen (DO),,8.28,mg/L,Actual
Lake Erie,1541,Sample-Routine,Surface Water,2024-08-22,pH,,8.45,None,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2022-09-14,pH,,8.27,None,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2022-06-06,pH,,8.07,None,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2022-09-14,Dissolved oxygen (DO),,10.39,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2022-09-14,Chloride,Dissolved,7.41,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2022-06-06,Chloride,Dissolved,7.37,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2022-09-14,pH,,8.07,None,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2022-09-14,Dissolved oxygen (DO),,9.8,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2022-09-14,Chloride,Dissolved,7.54,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2022-06-06,pH,,8.13,None,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2022-09-14,Chloride,Dissolved,7.42,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2022-06-06,Chloride,Dissolved,7.39,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2022-06-06,Dissolved oxygen (DO),,11.17,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2022-06-06,Chloride,Dissolved,7.4,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2022-06-06,pH,,8.03,None,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2022-06-06,Chloride,Dissolved,7.42,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2022-06-06,Dissolved oxygen (DO),,10.94,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2022-09-14,Chloride,Dissolved,7.43,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2022-09-14,pH,,8.13,None,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2022-06-06,Dissolved oxygen (DO),,11.17,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2022-09-14,pH,,8.33,None,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2022-09-14,Dissolved oxygen (DO),,10.01,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2022-06-06,Dissolved oxygen (DO),,10.2,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2022-09-14,Dissolved oxygen (DO),,9.01,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2022-06-06,pH,,8.02,None,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2024-09-09,Chloride,Dissolved,7.71,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2024-09-09,pH,,8.03,None,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2024-09-09,Dissolved oxygen (DO),,10.29,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2024-09-09,Dissolved oxygen (DO),,9.31,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2024-09-09,Dissolved oxygen (DO),,9.96,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2024-09-09,pH,,8.08,None,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2024-09-09,Dissolved oxygen (DO),,10.45,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2024-09-09,Chloride,Dissolved,7.64,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2024-09-09,Chloride,Dissolved,7.61,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2024-09-09,pH,,8.25,None,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2024-09-09,pH,,8.19,None,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2024-09-09,Dissolved oxygen (DO),,10.36,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2024-09-09,Chloride,Dissolved,7.7,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2024-09-09,pH,,8.17,None,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2024-09-09,pH,,8.05,None,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2024-09-09,Chloride,Dissolved,7.68,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2024-09-09,Chloride,Dissolved,7.6,mg/L,Actual
Georgian Bay,1614,Sample-Routine,Surface Water,2024-09-09,Dissolved oxygen (DO),,9.09,mg/L,Actual
Lake Superior,656,Sample-Routine,Surface Water,2024-05-09,Chloride,Dissolved,1.62,mg/L,Actual
Lake Superior,645,Sample-Routine,Surface Water,2024-05-08,Chloride,Dissolved,1.56,mg/L,Actual
Lake Superior,645,Sample-Routine,Surface Water,2024-05-08,Chloride,Dissolved,1.56,mg/L,Actual
Lake Superior,645,Sample-Routine,Surface Water,2024-05-08,Chloride,Dissolved,1.56,mg/L,Actual
Lake Superior,645,Sample-Routine,Surface Water,2024-05-08,Chloride,Dissolved,1.56,mg/L,Actual
Lake Superior,645,Sample-Routine,Surface Water,2024-05-08,Chloride,Dissolved,1.56,mg/L,Actual
Lake Superior,645,Sample-Routine,Surface Water,2024-05-08,Chloride,Dissolved,1.57,mg/L,Actual
Lake Superior,645,Sample-Routine,Surface Water,2024-05-08,Chloride,Dissolved,1.56,mg/L,Actual
Lake Superior,645,Sample-Routine,Surface Water,2024-05-08,Chloride,Dissolved,1.57,mg/L,Actual
Lake Superior,645,Sample-Routine,Surface Water,2024-05-08,Chloride,Dissolved,1.56,mg/L,Actual
Lake Superior,645,Sample-Routine,Surface Water,2024-05-08,Chloride,Dissolved,1.57,mg/L,Actual
Lake Superior,645,Sample-Routine,Surface Water,2024-05-08,Chloride,Dissolved,1.56,mg/L,Actual
Lake Superior,643,Sample-Routine,Surface Water,2024-05-08,Chloride,Dissolved,1.57,mg/L,Actual
Lake Superior,655,Sample-Routine,Surface Water,2024-05-09,Chloride,Dissolved,1.58,mg/L,Actual
Lake Superior,644,Sample-Routine,Surface Water,2024-05-08,Chloride,Dissolved,1.57,mg/L,Actual
Lake Superior,653,Sample-Routine,Surface Water,2024-05-09,Chloride,Dissolved,1.58,mg/L,Actual
Lake Superior,649,Sample-Routine,Surface Water,2024-05-12,Chloride,Dissolved,1.56,mg/L,Actual
Lake Superior,649,Sample-Routine,Surface Water,2024-05-12,Chloride,Dissolved,1.56,mg/L,Actual
Lake Superior,649,Sample-Routine,Surface Water,2024-05-12,Chloride,Dissolved,1.55,mg/L,Actual
Lake Superior,649,Sample-Routine,Surface Water,2024-05-12,Chloride,Dissolved,1.56,mg/L,Actual
Lake Superior,649,Sample-Routine,Surface Water,2024-05-12,Chloride,Dissolved,1.56,mg/L,Actual
Lake Superior,649,Sample-Routine,Surface Water,2024-05-12,Chloride,Dissolved,1.54,mg/L,Actual
Lake Superior,651,Sample-Routine,Surface Water,2024-05-12,Chloride,Dissolved,1.56,mg/L,Actual
Lake Superior,652,Sample-Routine,Surface Water,2024-05-09,Chloride,Dissolved,1.58,mg/L,Actual
Lake Superior,652,Sample-Routine,Surface Water,2024-05-09,Chloride,Dissolved,1.58,mg/L,Actual
Lake Superior,652,Sample-Routine,Surface Water,2024-05-09,Chloride,Dissolved,1.58,mg/L,Actual
Lake Superior,652,Sample-Routine,Surface Water,2024-05-09,Chloride,Dissolved,1.59,mg/L,Actual
Lake Superior,652,Sample-Routine,Surface Water,2024-05-09,Chloride,Dissolved,1.59,mg/L,Actual
Lake Superior,652,Sample-Routine,Surface Water,2024-05-09,Chloride,Dissolved,1.59,mg/L,Actual
Lake Superior,652,Sample-Routine,Surface Water,2024-05-09,Chloride,Dissolved,1.59,mg/L,Actual
Lake Superior,646,Sample-Routine,Surface Water,2024-05-08,Chloride,Dissolved,1.57,mg/L,Actual
Lake Superior,640,Sample-Routine,Surface Water,2024-05-13,Chloride,Dissolved,1.57,mg/L,Actual
Lake Superior,639,Sample-Routine,Surface Water,2024-05-08,Chloride,Dissolved,1.57,mg/L,Actual
Lake Superior,654,Sample-Routine,Surface Water,2024-05-12,Chloride,Dissolved,1.57,mg/L,Actual
